[2021-04-04T11:51:30.281+08:00] [INFO] [main-1] [com.weihua.jrpc.invoke.consumer.ConsumerStarter] [ConsumerStarter.java,51,com.weihua.jrpc.invoke.consumer.ConsumerStarter,sync] [hello! 哈哈] ''
[2021-04-04T11:51:30.282+08:00] [INFO] [main-1] [com.weihua.jrpc.client.RpcConnectManager] [RpcConnectManager.java,281,com.weihua.jrpc.client.RpcConnectManager,chooseHandler] [选择的服务地址是:apps.corel.com:8765] ''
[2021-04-04T11:51:30.282+08:00] [INFO] [main-1] [com.weihua.jrpc.invoke.consumer.ConsumerStarter] [ConsumerStarter.java,51,com.weihua.jrpc.invoke.consumer.ConsumerStarter,sync] [hello! 哈哈] ''
[2021-04-04T11:51:30.283+08:00] [INFO] [main-1] [com.weihua.jrpc.client.RpcConnectManager] [RpcConnectManager.java,281,com.weihua.jrpc.client.RpcConnectManager,chooseHandler] [选择的服务地址是:apps.corel.com:8765] ''
[2021-04-04T11:51:30.284+08:00] [INFO] [main-1] [com.weihua.jrpc.invoke.consumer.ConsumerStarter] [ConsumerStarter.java,51,com.weihua.jrpc.invoke.consumer.ConsumerStarter,sync] [hello! 哈哈] ''
[2021-04-04T11:51:30.284+08:00] [INFO] [main-1] [com.weihua.jrpc.client.RpcConnectManager] [RpcConnectManager.java,281,com.weihua.jrpc.client.RpcConnectManager,chooseHandler] [选择的服务地址是:apps.corel.com:8765] ''
[2021-04-04T11:51:30.287+08:00] [INFO] [main-1] [com.weihua.jrpc.invoke.consumer.ConsumerStarter] [ConsumerStarter.java,51,com.weihua.jrpc.invoke.consumer.ConsumerStarter,sync] [hello! 哈哈] ''
[2021-04-04T11:51:30.287+08:00] [INFO] [main-1] [com.weihua.jrpc.client.RpcConnectManager] [RpcConnectManager.java,281,com.weihua.jrpc.client.RpcConnectManager,chooseHandler] [选择的服务地址是:apps.corel.com:8765] ''
[2021-04-04T11:51:30.289+08:00] [INFO] [main-1] [com.weihua.jrpc.invoke.consumer.ConsumerStarter] [ConsumerStarter.java,51,com.weihua.jrpc.invoke.consumer.ConsumerStarter,sync] [hello! 哈哈] ''
[2021-04-04T11:51:30.289+08:00] [INFO] [main-1] [com.weihua.jrpc.client.RpcConnectManager] [RpcConnectManager.java,281,com.weihua.jrpc.client.RpcConnectManager,chooseHandler] [选择的服务地址是:apps.corel.com:8765] ''
[2021-04-04T11:51:30.291+08:00] [INFO] [main-1] [com.weihua.jrpc.invoke.consumer.ConsumerStarter] [ConsumerStarter.java,51,com.weihua.jrpc.invoke.consumer.ConsumerStarter,sync] [hello! 哈哈] ''
[2021-04-04T11:51:30.291+08:00] [INFO] [main-1] [com.weihua.jrpc.client.RpcConnectManager] [RpcConnectManager.java,281,com.weihua.jrpc.client.RpcConnectManager,chooseHandler] [选择的服务地址是:apps.corel.com:8765] ''
[2021-04-04T11:51:30.292+08:00] [INFO] [main-1] [com.weihua.jrpc.invoke.consumer.ConsumerStarter] [ConsumerStarter.java,51,com.weihua.jrpc.invoke.consumer.ConsumerStarter,sync] [hello! 哈哈] ''
[2021-04-04T11:51:32.238+08:00] [WARN] [mj-netty-client-1-1-30] [com.weihua.jrpc.client.RpcConnectManager] [RpcConnectManager.java,158,com.weihua.jrpc.client.RpcConnectManager$2,operationComplete] [connect fail， remote address ：apps.corel.com/127.0.0.1:8767] ''
[2021-04-04T11:51:32.238+08:00] [WARN] [mj-netty-client-1-3-29] [com.weihua.jrpc.client.RpcConnectManager] [RpcConnectManager.java,158,com.weihua.jrpc.client.RpcConnectManager$2,operationComplete] [connect fail， remote address ：apps.corel.com/127.0.0.1:8766] ''
[2021-04-04T11:52:32.595+08:00] [INFO] [mj-netty-client-1-1-29] [com.weihua.jrpc.client.RpcConnectManager] [RpcConnectManager.java,188,com.weihua.jrpc.client.RpcConnectManager$3,operationComplete] [连接成功,远程地址:/127.0.0.1:8765] ''
[2021-04-04T11:52:32.598+08:00] [INFO] [main-1] [com.weihua.jrpc.client.RpcConnectManager] [RpcConnectManager.java,281,com.weihua.jrpc.client.RpcConnectManager,chooseHandler] [选择的服务地址是:apps.corel.com:8765] ''
[2021-04-04T11:52:32.664+08:00] [INFO] [main-1] [com.weihua.jrpc.invoke.consumer.ConsumerStarter] [ConsumerStarter.java,51,com.weihua.jrpc.invoke.consumer.ConsumerStarter,sync] [hello! 哈哈] ''
[2021-04-04T11:52:32.664+08:00] [INFO] [main-1] [com.weihua.jrpc.client.RpcConnectManager] [RpcConnectManager.java,281,com.weihua.jrpc.client.RpcConnectManager,chooseHandler] [选择的服务地址是:apps.corel.com:8765] ''
[2021-04-04T11:52:32.666+08:00] [INFO] [main-1] [com.weihua.jrpc.invoke.consumer.ConsumerStarter] [ConsumerStarter.java,51,com.weihua.jrpc.invoke.consumer.ConsumerStarter,sync] [hello! 哈哈] ''
